Type;Date;Time;Account;Amount;Amount_LCY;Currency;Category_1;Category_2;Category_3;Payee;Payment_type;Payment_Status;Labels;Notes
Expense;2017-07-11;00:00;Stravenky;150.0;150.0;CZK;Food & Drinks;Groceries;Potraviny;Albert;Cash;Reconciled;[];
Expense;2017-07-11;00:00;Stravenky;100.0;100.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-07-11;00:00;CZK;30.0;30.0;CZK;Food & Drinks;Work;Svačina;Crocus;Cash;Reconciled;[];
Expense;2017-07-11;00:00;CZK;7.0;7.0;CZK;Food & Drinks;Groceries;Potraviny;Albert;Cash;Reconciled;[];
Income;2017-07-11;00:00;Stravenky;2100.0;2100.0;CZK;Income;Wage, invoices;Stravenky;Konica Minolta;Cash;Reconciled;[];
Expense;2017-07-12;00:00;CZK;300.0;300.0;CZK;Shopping;Gifts, joy;Květiny;Vonekl kvetinarstvi;Cash;Reconciled;[];
Expense;2017-07-12;00:00;CZK;139.0;139.0;CZK;Shopping;Home, garden;Bydlení,_accessories;Hornbach;Cash;Reconciled;['Byt - Těsná'];
Expense;2017-07-12;00:00;Stravenky;100.0;100.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-07-12;00:00;CZK;40.0;40.0;CZK;Food & Drinks;Work;Svačina;My Food;Cash;Reconciled;[];
Expense;2017-07-13;00:00;KB - Personal - účet;1500.0;1500.0;CZK;Housing;Energy, utilities;Elektřina;Eon;Debit card;Reconciled;['Byt - Těsná'];
Expense;2017-07-13;00:00;KB - Personal - účet;504.99;504.99;CZK;Communication, PC;Internet;;O2;Debit card;Reconciled;['Byt - Těsná'];
Expense;2017-07-13;00:00;KB - Personal - účet;275.6;275.6;CZK;Food & Drinks;Groceries;Potraviny;Albert;Debit card;Reconciled;[];
Expense;2017-07-13;00:00;Stravenky;100.0;100.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-07-13;00:00;CZK;4.0;4.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Income;2017-07-13;00:00;KB - Personal - účet;34904.0;34904.0;CZK;Income;Wage, invoices;Výplata;Konica Minolta;Web payment;Reconciled;[];
Income;2017-07-13;00:00;KB - Personal - účet;3000.0;3000.0;CZK;Income;Wage, invoices;OnCall_Duty;Konica Minolta;Web payment;Reconciled;[];
Expense;2017-07-14;00:00;KB - Personal - účet;948.0;948.0;CZK;Shopping;Clothes & shoes;Oblečení;Peek&Cloppenburg;Debit card;Reconciled;[];
Expense;2017-07-14;00:00;CZK;120.0;120.0;CZK;Food & Drinks;Work;Oběd;Kometa;Cash;Reconciled;[];
Expense;2017-07-14;00:00;CZK;105.0;105.0;CZK;Food & Drinks;Občerstvení;Fastfood;Fastfood - no name;Cash;Reconciled;[];
Expense;2017-07-14;00:00;CZK;90.0;90.0;CZK;Food & Drinks;Občerstvení;Hospoda;Lokal u Cajpa;Cash;Reconciled;[];
Expense;2017-07-15;00:00;KB - Personal - účet;956.0;956.0;CZK;Shopping;Home, garden;Bydlení,_accessories;Hornbach;Debit card;Reconciled;['Byt - Těsná'];
Expense;2017-07-15;00:00;KB - Personal - účet;253.3;253.3;CZK;Food & Drinks;Groceries;Potraviny;Lidl;Debit card;Reconciled;[];
Expense;2017-07-15;00:00;CZK;70.0;70.0;CZK;Food & Drinks;Občerstvení;Fastfood;Fastfood - no name;Cash;Reconciled;[];
Expense;2017-07-15;00:00;CZK;50.0;50.0;CZK;Food & Drinks;Občerstvení;Hospoda;Jakoby;Cash;Reconciled;[];
Expense;2017-07-15;00:00;CZK;5.0;5.0;CZK;Life & Entertaiment;Services_-_General;;Ostatni;Cash;Reconciled;[];
Expense;2017-07-16;00:00;KB - Personal - účet;1600.0;1600.0;CZK;Food & Drinks;Občerstvení;Restaurace;Monte Bu;Debit card;Reconciled;[];
Expense;2017-07-17;00:00;KB - Personal - účet;450.0;450.0;CZK;Financial expenses;Insurances;Životní_pojištění;Komercni Banka;Debit card;Reconciled;['Byt - Těsná'];
Expense;2017-07-17;00:00;KB - Personal - účet;298.7;298.7;CZK;Food & Drinks;Groceries;Potraviny;Lidl;Debit card;Reconciled;[];
Expense;2017-07-17;00:00;KB - Personal - účet;200.86;200.86;CZK;Shopping;Home, garden;Bydlení,_accessories;Hornbach;Debit card;Reconciled;['Byt - Těsná'];
Expense;2017-07-17;00:00;Stravenky;100.0;100.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-07-17;00:00;CZK;21.0;21.0;CZK;Shopping;Home, garden;Bydlení,_accessories;Hornbach;Cash;Reconciled;[];
Expense;2017-07-17;00:00;CZK;8.0;8.0;CZK;Food & Drinks;Work;Svačina;Okay Market;Cash;Reconciled;[];
Income;2017-07-17;00:00;KB - Personal - účet;358.0;358.0;CZK;Income;Refunds;Vratky;Hornbach;Web payment;Reconciled;[];
Income;2017-07-17;00:00;KB - Stavební spoření - úvěr 1;436.0;436.0;CZK;Income;Technical;Technical_-_Stavebko_-_úmor;Modra Pyramida;Transfer;Reconciled;[];
Income;2017-07-17;00:00;KB - Stavební spoření - úvěr 2;670.0;670.0;CZK;Income;Technical;Technical_-_Stavebko_-_úmor;Modra Pyramida;Transfer;Reconciled;[];
Income;2017-07-17;00:00;KB - Hypotéka;3346.47;3346.47;CZK;Income;Technical;Technical_-_Hypotéka_-_úmor;Komercni Banka;Transfer;Reconciled;[];
Expense;2017-07-17;00:00;KB - Personal - účet;2949.0;2949.0;CZK;Housing;Maintenance, repairs;Fond_Oprav;SVJ Tesna;Debit card;Reconciled;['Byt - Těsná'];
Expense;2017-07-17;00:00;KB - Personal - účet;420.0;420.0;CZK;Housing;Energy, utilities;Voda;SVJ Tesna;Debit card;Reconciled;['Byt - Těsná'];
Expense;2017-07-17;00:00;KB - Personal - účet;60.0;60.0;CZK;Housing;Energy, utilities;Elektřina;SVJ Tesna;Debit card;Reconciled;['Byt - Těsná'];
Expense;2017-07-17;00:00;KB - Personal - účet;4830.53;4830.53;CZK;Housing;Mortage, loans;Hypotéka_-_úrok;Komercni Banka;Debit card;Reconciled;['Byt - Těsná'];
Expense;2017-07-17;00:00;KB - Personal - účet;3346.47;3346.47;CZK;Housing;Mortage, loans;Hypotéka_-_úmor;Komercni Banka;Debit card;Reconciled;['Byt - Těsná'];
Expense;2017-07-17;00:00;KB - Personal - účet;436.0;436.0;CZK;Housing;Mortage, loans;Stavebko_-_úmor;Modra Pyramida;Debit card;Reconciled;['Byt - Těsná'];
Expense;2017-07-17;00:00;KB - Personal - účet;207.92;207.92;CZK;Housing;Mortage, loans;Stavebko_-_úrok;Modra Pyramida;Debit card;Reconciled;['Byt - Těsná'];
Expense;2017-07-17;00:00;KB - Personal - účet;670.0;670.0;CZK;Vehicle;Rentals, Loans;Vehicle_-_Půjčka_-_úmor;Modra Pyramida;Debit card;Reconciled;['Renault Laguna'];
Expense;2017-07-17;00:00;KB - Personal - účet;748.5;748.5;CZK;Vehicle;Rentals, Loans;Vehicle_-_Půjčka_-_úrok;Modra Pyramida;Debit card;Reconciled;['Renault Laguna'];
Expense;2017-07-18;00:00;KB - Personal - účet;11925.38;11925.38;CZK;Transportation;Long distance;Letadlo;Smartwings;Debit card;Reconciled;['2017 - Španělsko', 'Dovolena: All'];
Expense;2017-07-18;00:00;KB - Personal - účet;3421.0;3421.0;CZK;Life & Entertaiment;Holiday,_trips,_hotels;Ubytování;Airbnb;Debit card;Reconciled;['2017 - Španělsko', 'Dovolena: All'];
Expense;2017-07-18;00:00;KB - Personal - účet;498.0;498.0;CZK;Transportation;Transport;Autobus;Flixbus;Debit card;Reconciled;['2017 - Španělsko', 'Dovolena: All'];
Expense;2017-07-18;00:00;KB - Personal - účet;420.0;420.0;CZK;Transportation;Transport;Autobus;Student Agenci;Debit card;Reconciled;['2017 - Španělsko', 'Dovolena: All'];
Expense;2017-07-18;00:00;KB - Personal - účet;349.0;349.0;CZK;Shopping;Home, garden;Bydlení,_accessories;Lidl;Debit card;Reconciled;['Byt - Těsná'];
Expense;2017-07-18;00:00;Stravenky;100.0;100.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-07-18;00:00;KB - Personal - účet;34.9;34.9;CZK;Shopping;Drug-store, chemist;Drogerie,_Hyg._potřeby;Lidl;Debit card;Reconciled;[];
Expense;2017-07-18;00:00;CZK;21.0;21.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-07-19;00:00;Stravenky;100.0;100.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-07-19;00:00;CZK;27.0;27.0;CZK;Food & Drinks;Občerstvení;Fastfood;Ikea;Cash;Reconciled;[];
Expense;2017-07-20;00:00;Trezor;2000.0;2000.0;CZK;Financial expenses;Loan, interests;Osobní_půjčky_-_Expense;Vaško Andrea;Cash;Reconciled;[];
Expense;2017-07-20;00:00;CZK;874.0;874.0;CZK;Food & Drinks;Groceries;Potraviny;Lidl;Cash;Reconciled;[];
Expense;2017-07-20;00:00;CZK;766.0;766.0;CZK;Food & Drinks;Groceries;Potraviny;Kaufland;Cash;Reconciled;[];
Expense;2017-07-20;00:00;CZK;552.0;552.0;CZK;Food & Drinks;Groceries;Alkohol;Kaufland;Cash;Reconciled;[];
Expense;2017-07-20;00:00;CZK;200.0;200.0;CZK;Life & Entertaiment;Wellness, beauty;Kadeřník;Kadernictvi - Studio Belle;Cash;Reconciled;[];
Expense;2017-07-20;00:00;Stravenky;100.0;100.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-07-20;00:00;CZK;94.0;94.0;CZK;Shopping;Drug-store, chemist;Drogerie,_Hyg._potřeby;Lidl;Cash;Reconciled;[];
Expense;2017-07-21;00:00;CZK;450.0;450.0;CZK;Food & Drinks;Groceries;Alkohol;Hulata Vinoteka;Cash;Reconciled;[];
Expense;2017-07-21;00:00;Stravenky;100.0;100.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-07-22;00:00;CZK;828.0;828.0;CZK;Food & Drinks;Groceries;Alkohol;Kaufland;Cash;Reconciled;[];
Expense;2017-07-22;00:00;CZK;37.0;37.0;CZK;Food & Drinks;Groceries;Potraviny;Kaufland;Cash;Reconciled;[];
Expense;2017-07-22;00:00;CZK;30.0;30.0;CZK;Shopping;Ostatní;;Kaufland;Cash;Reconciled;[];
Expense;2017-07-23;00:00;CZK;210.0;210.0;CZK;Food & Drinks;Občerstvení;Fastfood;Fastfood - no name;Cash;Reconciled;[];
Expense;2017-07-24;00:00;Stravenky;100.0;100.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-07-24;00:00;CZK;22.0;22.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-07-24;00:00;CZK;10.0;10.0;CZK;Financial expenses;Financial Expenses;Ztráty;Ostatni;Cash;Reconciled;[];
Expense;2017-07-25;00:00;Stravenky;100.0;100.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-07-25;00:00;CZK;30.0;30.0;CZK;Food & Drinks;Work;Svačina;Crocus;Cash;Reconciled;[];
Expense;2017-07-25;00:00;CZK;17.0;17.0;CZK;Food & Drinks;Groceries;Potraviny;Albert;Cash;Reconciled;[];
Expense;2017-07-26;00:00;Stravenky;100.0;100.0;CZK;Food & Drinks;Work;Oběd;Majlontska Rychta;Cash;Reconciled;[];
Expense;2017-07-26;00:00;CZK;20.0;20.0;CZK;Food & Drinks;Work;Oběd;Majlontska Rychta;Cash;Reconciled;[];
Expense;2017-07-27;00:00;KB - Personal - účet;122.6;122.6;CZK;Food & Drinks;Groceries;Potraviny;Tesco;Debit card;Reconciled;[];
Expense;2017-07-27;00:00;Stravenky;100.0;100.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-07-27;00:00;KB - Personal - účet;38.0;38.0;CZK;Food & Drinks;Groceries;Alkohol;Tesco;Debit card;Reconciled;[];
Expense;2017-07-27;00:00;CZK;22.0;22.0;CZK;Food & Drinks;Work;Svačina;Crocus;Cash;Reconciled;[];
Income;2017-07-27;00:00;Trezor;2000.0;2000.0;CZK;Income;Lending, renting;Osobní_půjčky_-_Income;Vaško Andrea;Cash;Reconciled;[];
Expense;2017-07-28;00:00;KB - Personal - účet;368.56;368.56;CZK;Work-Expense;Others;;Billa;Debit card;Reconciled;[];
Expense;2017-07-28;00:00;KB - Personal - účet;300.0;300.0;CZK;Shopping;Clothes & shoes;Oblečení;Peek&Cloppenburg;Debit card;Reconciled;[];
Expense;2017-07-28;00:00;CZK;130.0;130.0;CZK;Life & Entertaiment;Free Time;Party;Savoy;Cash;Reconciled;[];
Expense;2017-07-28;00:00;Stravenky;100.0;100.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-07-28;00:00;KB - Personal - účet;68.0;68.0;CZK;Financial expenses;Charges, Fees;Poplatek_za_vedení_účtu;Komercni Banka;Debit card;Reconciled;[];
Expense;2017-07-28;00:00;KB - Personal - účet;39.0;39.0;CZK;Financial expenses;Charges, Fees;Poplatek_za_transakce;Komercni Banka;Debit card;Reconciled;[];
Expense;2017-07-28;00:00;CZK;20.0;20.0;CZK;Transportation;Transport;MHD;Brno;Cash;Reconciled;[];
Expense;2017-07-28;00:00;CZK;20.0;20.0;CZK;Financial expenses;Loan, interests;Osobní_půjčky_-_Expense;KM - Liska Miroslav;Cash;Reconciled;[];
Expense;2017-07-28;00:00;KB - Personal - účet;20.0;20.0;CZK;Financial expenses;Charges, Fees;Poplatek_za_oznámení;Komercni Banka;Debit card;Reconciled;[];
Expense;2017-07-28;00:00;KB - Personal - účet;13.0;13.0;CZK;Food & Drinks;Work;Svačina;Billa;Debit card;Reconciled;[];
Expense;2017-07-28;00:00;KB - Personal - účet;9.0;9.0;CZK;Financial expenses;Charges, Fees;Poplatek_za_výběr_z_bankomatu;Komercni Banka;Debit card;Reconciled;[];
Expense;2017-07-28;00:00;CZK;1.0;1.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Income;2017-07-28;00:00;CZK;20.0;20.0;CZK;Income;Lending, renting;Osobní_půjčky_-_Income;KM - Liska Miroslav;Cash;Reconciled;[];
Expense;2017-07-29;00:00;CZK;348.0;348.0;CZK;Life & Entertaiment;Active sport, fitness;Sportovní_doplňky;Decatlon;Cash;Reconciled;[];
Expense;2017-07-29;00:00;CZK;284.0;284.0;CZK;Shopping;Drug-store, chemist;Drogerie,_Hyg._potřeby;Lidl;Cash;Reconciled;[];
Expense;2017-07-29;00:00;CZK;268.0;268.0;CZK;Food & Drinks;Groceries;Potraviny;Lidl;Cash;Reconciled;[];
Expense;2017-07-29;00:00;CZK;180.0;180.0;CZK;Life & Entertaiment;Free Time;Koupaliště;Biotop Brno;Cash;Reconciled;[];
Expense;2017-07-29;00:00;CZK;175.0;175.0;CZK;Food & Drinks;Občerstvení;Fastfood;Biotop Brno;Cash;Reconciled;[];
Expense;2017-07-29;00:00;CZK;60.0;60.0;CZK;Shopping;Ostatní;;Lidl;Cash;Reconciled;[];
Expense;2017-07-29;00:00;CZK;35.0;35.0;CZK;Food & Drinks;Občerstvení;Fastfood;Fastfood - no name;Cash;Reconciled;[];
Expense;2017-07-30;00:00;CZK;180.0;180.0;CZK;Life & Entertaiment;Free Time;Koupaliště;Biotop Brno;Cash;Reconciled;[];
Expense;2017-07-31;00:00;CZK;109.0;109.0;CZK;Work-Expense;Others;;Alza;Cash;Reconciled;[];
Expense;2017-07-31;00:00;CZK;70.0;70.0;CZK;Food & Drinks;Groceries;Alkohol;Hulata Vinoteka;Cash;Reconciled;[];
Expense;2017-07-31;00:00;CZK;25.0;25.0;CZK;Food & Drinks;Work;Svačina;Okay Market;Cash;Reconciled;[];
Expense;2017-07-31;00:00;CZK;23.0;23.0;CZK;Financial expenses;Financial Expenses;Ztráty;Ostatni;Cash;Reconciled;[];
Expense;2017-08-01;00:00;Stravenky;250.0;250.0;CZK;Food & Drinks;Groceries;Potraviny;Albert;Cash;Reconciled;[];
Expense;2017-08-01;00:00;Stravenky;100.0;100.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-08-01;00:00;CZK;90.0;90.0;CZK;Life & Entertaiment;Free Time;Koupaliště;Biotop Brno;Cash;Reconciled;[];
Expense;2017-08-01;00:00;CZK;70.0;70.0;CZK;Food & Drinks;Občerstvení;Fastfood;Biotop Brno;Cash;Reconciled;[];
Expense;2017-08-01;00:00;CZK;45.0;45.0;CZK;Food & Drinks;Groceries;Potraviny;Albert;Cash;Reconciled;[];
Expense;2017-08-01;00:00;CZK;25.0;25.0;CZK;Food & Drinks;Work;Svačina;Okay Market;Cash;Reconciled;[];
Expense;2017-08-02;00:00;Stravenky;100.0;100.0;CZK;Food & Drinks;Work;Oběd;Drevena Ruze;Cash;Reconciled;[];
Expense;2017-08-02;00:00;Stravenky;100.0;100.0;CZK;Financial expenses;Loan, interests;Osobní_půjčky_-_Expense;KM - Svenda Jan;Cash;Reconciled;[];
Expense;2017-08-02;00:00;CZK;20.0;20.0;CZK;Food & Drinks;Work;Svačina;Cukrarna;Cash;Reconciled;[];
Expense;2017-08-02;00:00;CZK;10.0;10.0;CZK;Food & Drinks;Work;Oběd;Drevena Ruze;Cash;Reconciled;[];
Expense;2017-08-03;00:00;CZK;240.0;240.0;CZK;Life & Entertaiment;Free Time;Party;Salsa pod Petrovem;Cash;Reconciled;[];
Expense;2017-08-03;00:00;Stravenky;100.0;100.0;CZK;Food & Drinks;Work;Oběd;Drevena Ruze;Cash;Reconciled;[];
Expense;2017-08-03;00:00;CZK;60.0;60.0;CZK;Food & Drinks;Občerstvení;Hospoda;Na Stojaka;Cash;Reconciled;[];
Expense;2017-08-03;00:00;CZK;35.0;35.0;CZK;Food & Drinks;Work;Oběd;Drevena Ruze;Cash;Reconciled;[];
Income;2017-08-03;00:00;Stravenky;100.0;100.0;CZK;Income;Lending, renting;Osobní_půjčky_-_Income;KM - Svenda Jan;Cash;Reconciled;[];
Expense;2017-08-04;00:00;KB - Personal - účet;222.79;222.79;CZK;Food & Drinks;Groceries;Potraviny;Lidl;Debit card;Reconciled;[];
Expense;2017-08-04;00:00;KB - Personal - účet;115.0;115.0;CZK;Shopping;Drug-store, chemist;Drogerie,_Hyg._potřeby;Lidl;Debit card;Reconciled;[];
Expense;2017-08-04;00:00;Stravenky;100.0;100.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-08-04;00:00;CZK;70.0;70.0;CZK;Food & Drinks;Groceries;Alkohol;Hulata Vinoteka;Cash;Reconciled;[];
Expense;2017-08-04;00:00;CZK;7.0;7.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Income;2017-08-04;00:00;Stravenky;1600.0;1600.0;CZK;Income;Wage, invoices;Stravenky;Konica Minolta;Cash;Reconciled;[];
Expense;2017-08-05;00:00;CZK;180.0;180.0;CZK;Life & Entertaiment;Free Time;Koupaliště;Biotop Brno;Cash;Reconciled;[];
Expense;2017-08-05;00:00;CZK;144.0;144.0;CZK;Life & Entertaiment;Free Time;Party;Stolarna;Cash;Reconciled;[];
Expense;2017-08-05;00:00;KB - Personal - účet;130.0;130.0;CZK;Food & Drinks;Občerstvení;Bar;Cubana Bar;Debit card;Reconciled;[];
Expense;2017-08-05;00:00;CZK;112.0;112.0;CZK;Life & Entertaiment;Free Time;Party;Savoy;Cash;Reconciled;[];
Expense;2017-08-05;00:00;KB - Personal - účet;44.0;44.0;CZK;Life & Entertaiment;Free Time;Party;Savoy;Debit card;Reconciled;[];
Expense;2017-08-05;00:00;CZK;40.0;40.0;CZK;Food & Drinks;Občerstvení;Fastfood;Biotop Brno;Cash;Reconciled;[];
Expense;2017-08-05;00:00;KB - Personal - účet;35.0;35.0;CZK;Food & Drinks;Groceries;Potraviny;Frutisimo;Debit card;Reconciled;[];
Expense;2017-08-06;00:00;Stravenky;250.0;250.0;CZK;Food & Drinks;Groceries;Potraviny;Albert;Cash;Reconciled;[];
Expense;2017-08-06;00:00;CZK;60.0;60.0;CZK;Food & Drinks;Občerstvení;Fastfood;Mol;Cash;Reconciled;[];
Expense;2017-08-06;00:00;KB - Personal - účet;33.2;33.2;CZK;Food & Drinks;Groceries;Potraviny;Albert;Debit card;Reconciled;[];
Expense;2017-08-06;00:00;KB - Personal - účet;30.0;30.0;CZK;Shopping;Ostatní;;Albert;Debit card;Reconciled;[];
Expense;2017-08-07;00:00;KB - Personal - účet;122.2;122.2;CZK;Communication, PC;Software, subscriptions;Software;Google;Debit card;Reconciled;[];
Expense;2017-08-07;00:00;CZK;80.0;80.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-08-07;00:00;CZK;25.0;25.0;CZK;Food & Drinks;Work;Svačina;My Food;Cash;Reconciled;[];
Expense;2017-08-07;00:00;CZK;25.0;25.0;CZK;Food & Drinks;Work;Svačina;Okay Market;Cash;Reconciled;[];
Income;2017-08-07;00:00;KB - Personal - účet;9.0;9.0;CZK;Income;Bank incomes;Bonus_za_výběr_z_ATM;Komercni Banka;Web payment;Reconciled;[];
Income;2017-08-07;00:00;KB - Personal - účet;68.0;68.0;CZK;Income;Bank incomes;Bonus_za_vedení_účtu;Komercni Banka;Web payment;Reconciled;[];
Expense;2017-08-08;00:00;CZK;210.0;210.0;CZK;Life & Entertaiment;Events_-_Culture,_Sports;Kino;Brno;Cash;Reconciled;[];
Expense;2017-08-08;00:00;Stravenky;200.0;200.0;CZK;Food & Drinks;Groceries;Potraviny;Albert;Cash;Reconciled;[];
Expense;2017-08-08;00:00;CZK;100.0;100.0;CZK;Food & Drinks;Občerstvení;Restaurace;Dominik Pub;Cash;Reconciled;[];
Expense;2017-08-08;00:00;Stravenky;50.0;50.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-08-08;00:00;CZK;30.0;30.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-08-08;00:00;CZK;24.0;24.0;CZK;Food & Drinks;Work;Svačina;Billa;Cash;Reconciled;[];
Expense;2017-08-08;00:00;CZK;6.0;6.0;CZK;Food & Drinks;Groceries;Potraviny;Albert;Cash;Reconciled;[];
Expense;2017-08-09;00:00;KB - Personal - účet;108.0;108.0;CZK;Food & Drinks;Groceries;Potraviny;Frutisimo;Debit card;Reconciled;[];
Expense;2017-08-09;00:00;Stravenky;100.0;100.0;CZK;Food & Drinks;Work;Oběd;Majlontska Rychta;Cash;Reconciled;[];
Expense;2017-08-09;00:00;CZK;95.0;95.0;CZK;Food & Drinks;Občerstvení;Hospoda;Kozlovna;Cash;Reconciled;[];
Expense;2017-08-10;00:00;Stravenky;100.0;100.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-08-10;00:00;CZK;18.0;18.0;CZK;Food & Drinks;Work;Svačina;Billa;Cash;Reconciled;[];
Expense;2017-08-10;00:00;CZK;5.0;5.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-08-11;00:00;KB - Personal - účet;199.0;199.0;CZK;Shopping;Clothes & shoes;Oblečení;NewYorker;Debit card;Reconciled;[];
Expense;2017-08-11;00:00;KB - Personal - účet;170.0;170.0;CZK;Food & Drinks;Občerstvení;Kavárna;Cafe Magnifique;Debit card;Reconciled;[];
Expense;2017-08-11;00:00;CZK;120.0;120.0;CZK;Shopping;Ostatní;;Mister Mint;Cash;Reconciled;['Byt - Těsná'];
Expense;2017-08-11;00:00;Stravenky;80.0;80.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-08-11;00:00;KB - Personal - účet;59.0;59.0;CZK;Shopping;Clothes & shoes;Oblečení;NewYorker;Debit card;Reconciled;[];
Expense;2017-08-11;00:00;KB - Personal - účet;54.0;54.0;CZK;Food & Drinks;Občerstvení;Fastfood;MC Donald;Debit card;Reconciled;[];
Income;2017-08-11;00:00;KB - Personal - účet;36175.0;36175.0;CZK;Income;Wage, invoices;Výplata;Konica Minolta;Web payment;Reconciled;[];
Expense;2017-08-12;00:00;CZK;240.0;240.0;CZK;Life & Entertaiment;Events - General;Výstavy,_Hrady,_zámky_...;Zoo Brno;Cash;Reconciled;[];
Expense;2017-08-12;00:00;CZK;75.0;75.0;CZK;Food & Drinks;Občerstvení;Fastfood;Zoo Brno;Cash;Reconciled;[];
Expense;2017-08-13;00:00;CZK;180.0;180.0;CZK;Financial expenses;Financial Expenses;Dary;Vaško Andrea;Cash;Reconciled;[];
Expense;2017-08-14;00:00;KB - Personal - účet;1500.0;1500.0;CZK;Housing;Energy, utilities;Elektřina;Eon;Debit card;Reconciled;['Byt - Těsná'];
Expense;2017-08-14;00:00;CZK;600.0;600.0;CZK;Life & Entertaiment;Events_-_Culture,_Sports;Představení;Narodni Divadlo Brno;Cash;Reconciled;[];
Expense;2017-08-14;00:00;KB - Personal - účet;504.99;504.99;CZK;Communication, PC;Internet;;O2;Debit card;Reconciled;['Byt - Těsná'];
Expense;2017-08-14;00:00;Stravenky;80.0;80.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-08-14;00:00;CZK;35.0;35.0;CZK;Food & Drinks;Občerstvení;Fastfood;Fastfood - no name;Cash;Reconciled;[];
Expense;2017-08-15;00:00;KB - Personal - účet;450.0;450.0;CZK;Financial expenses;Insurances;Životní_pojištění;Komercni Banka;Debit card;Reconciled;['Byt - Těsná'];
Expense;2017-08-15;00:00;CZK;230.0;230.0;CZK;Financial expenses;Loan, interests;Osobní_půjčky_-_Expense;Vaško Andrea;Cash;Reconciled;[];
Expense;2017-08-15;00:00;CZK;114.0;114.0;CZK;Food & Drinks;Občerstvení;Fastfood;CinemaCity;Cash;Reconciled;[];
Expense;2017-08-15;00:00;CZK;70.0;70.0;CZK;Financial expenses;Financial Expenses;Dary;Vaško Andrea;Cash;Reconciled;[];
Expense;2017-08-15;00:00;Stravenky;50.0;50.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-08-15;00:00;CZK;30.0;30.0;CZK;Food & Drinks;Work;Oběd;IQ Restaurant;Cash;Reconciled;[];
Expense;2017-08-15;00:00;CZK;25.0;25.0;CZK;Food & Drinks;Work;Svačina;Okay Market;Cash;Reconciled;[];
Income;2017-08-15;00:00;KB - Stavební spoření - úvěr 1;436.0;436.0;CZK;Income;Technical;Technical_-_Stavebko_-_úmor;Modra Pyramida;Transfer;Reconciled;[];
Income;2017-08-15;00:00;KB - Stavební spoření - úvěr 2;670.0;670.0;CZK;Income;Technical;Technical_-_Stavebko_-_úmor;Modra Pyramida;Transfer;Reconciled;[];
Income;2017-08-15;00:00;KB - Hypotéka;3356.2;3356.2;CZK;Income;Technical;Technical_-_Hypotéka_-_úmor;Komercni Banka;Transfer;Reconciled;[];
Expense;2017-08-15;00:00;KB - Personal - účet;2949.0;2949.0;CZK;Housing;Maintenance, repairs;Fond_Oprav;SVJ Tesna;Debit card;Reconciled;['Byt - Těsná'];
